customer_id,recency,frequency,monetary,segment
9636,16,4,8408.52,2
9638,175,2,5225.09,2
9639,29,4,4585.86,2
9641,24,1,1077.84,3
9643,1,2,2144.73,3
9646,172,1,431.04,1
9648,145,1,599.94,1
9651,342,1,1572.21,0
9652,101,2,1690.88,2
9655,331,1,1073.14,1
9656,6,1,1691.63,3
9658,169,5,11532.05,2
9662,53,2,2792.1600000000003,2
9663,225,1,3129.52,0
9666,302,1,703.68,1
9668,198,1,4401.23,0
9670,334,2,1531.63,2
9677,228,1,1587.68,0
9680,189,1,1684.38,0
9681,52,2,643.62,2
9684,283,1,220.97,1
9685,205,2,3810.04,2
9691,132,1,885.92,1
9692,160,1,3474.48,0
9693,137,1,171.78,1
9695,115,1,798.58,1
9697,330,1,1631.68,0
9698,142,1,490.67,1
9699,354,1,668.82,1
9703,147,1,1500.01,0
9704,210,1,4339.03,0
9706,136,1,881.33,1
9707,78,1,5553.0,0
9711,8,1,104.4,3
9712,174,1,535.5,1
9713,314,1,1197.58,0
9718,78,1,2410.31,0
9719,52,2,1323.04,2
9723,203,1,5173.84,0
9726,178,2,6634.26,2
9727,346,1,2621.8,0
9728,331,1,205.35,1
9730,42,1,3181.75,3
9732,29,2,4610.57,2
9733,266,1,3555.88,0
9734,93,2,1942.9499999999998,2
9736,189,1,1095.18,1
9738,319,1,925.88,1
9739,292,1,1615.15,0
9741,74,1,542.19,1
9743,330,1,2288.69,0
9744,313,1,1927.76,0
9747,87,1,1253.28,0
9748,136,2,1867.56,2
9749,42,1,2052.83,3
9752,175,1,1334.88,0
9753,44,1,497.21,1
9754,174,1,3407.82,0
9755,94,2,1326.72,2
9757,291,1,81.54,1
9758,210,1,1100.76,1
9759,102,2,7465.32,2
9760,365,1,378.47,1
9761,61,1,346.2,1
9762,5,2,7499.860000000001,3
9763,217,1,346.78,1
9765,67,2,5383.120000000001,2
9766,161,1,1265.31,0
9768,174,1,1970.75,0
9770,217,1,1688.2,0
9771,9,1,5050.12,3
9772,73,1,1121.12,1
9777,272,1,6759.63,0
9780,34,1,3361.47,3
9781,15,1,1155.25,3
9782,359,1,1946.82,0
9784,96,1,2290.49,0
9785,115,1,5796.39,0
9789,91,1,451.66,1
9796,1,2,2825.51,3
9802,94,1,957.85,1
9805,316,1,1082.08,1
9807,147,2,1228.63,2
9809,360,1,213.74,1
9812,237,1,655.88,1
9815,95,1,626.42,1
9816,13,1,436.59,3
9817,10,2,5694.05,3
9818,153,1,5903.7,0
9821,307,1,1170.02,0
9822,22,1,1687.52,3
9824,343,1,3184.17,0
9825,189,2,3344.65,2
9830,272,1,260.1,1
9831,74,3,2157.76,2
9833,242,1,2724.86,0
9836,132,2,1398.98,2
9838,342,1,1458.73,0
9839,12,2,3991.05,3
9845,195,2,6979.08,2
9849,52,1,1295.74,3
9856,31,1,734.02,3
9857,350,1,2072.57,0
9859,275,3,4057.34,2
9860,266,2,5017.68,2
9861,90,2,1026.96,2
9862,107,2,7869.07,2
9863,4,2,3268.36,3
9865,341,1,713.19,1
9867,76,2,7683.61,2
9869,14,2,8202.76,2
9873,70,3,3978.3900000000003,2
9880,250,1,2133.2,0
9881,255,2,7184.4400000000005,2
9883,160,3,2216.86,2
9885,337,1,3008.2,0
9886,357,1,708.13,1
9887,36,1,526.18,3
9888,115,1,4366.62,0
9891,88,1,1808.79,0
9892,134,1,1252.28,0
9903,302,1,1368.84,0
9906,213,1,2658.15,0
9907,130,1,787.37,1
9909,120,1,2419.52,0
9910,328,1,613.1,1
9911,318,1,2633.7,0
9916,83,1,2948.28,0
9917,7,1,317.7,3
9919,267,1,202.41,1
9921,23,2,6298.85,2
9922,309,1,1975.84,0
9923,189,1,1348.96,0
9924,68,2,4163.6,2
9926,361,1,1483.68,0
9928,302,2,3254.47,2
9929,289,1,981.5,1
9930,126,1,3192.74,0
9931,36,2,6026.58,2
9932,19,2,4014.9900000000002,2
9939,331,1,1273.44,0
9940,237,2,4222.35,2
9947,94,1,1919.04,0
9948,245,2,2881.6,2
9950,300,2,3073.7799999999997,2
9951,100,1,937.36,1
9952,33,1,4054.2,3
9954,205,1,3849.4,0
9959,147,5,7052.049999999999,2
9961,335,1,1587.64,0
9962,36,1,1198.66,3
9963,239,2,3696.62,2
9965,73,2,1116.83,2
9976,304,1,3573.54,0
9977,118,1,879.36,1
9978,159,2,5745.68,2
9979,362,1,2429.94,0
9982,188,2,921.9200000000001,2
9983,1,2,5784.139999999999,3
9985,280,1,3656.85,0
9987,115,1,922.81,1
9990,11,2,10009.98,2
9992,51,2,4906.209999999999,2
9993,5,2,3413.7200000000003,3
9994,72,1,1038.24,1
9997,276,1,1583.0,0
9998,347,1,1295.58,0
